name,description,styleUrl,icon-opacity,icon-color,icon-scale,icon,Código_CNES,Cod_IBGE,Município,Região_da,CRS,Logradouro,Número_do,Bairro,Latitude,Longitude,M_IPH_UFRGS,address,icon-offset,icon-offset-units,latlong,unnamed (1),UF,BR,Km,Data/Hora inicial,Data/Hora final,Causador,Amplitude,Tipo de prejuízo,Nome do município,Lideranças/Outras informações,informacao,latitude,longitude,situacao,COORDENADAS,BRBM,MUNICÍPIO,SITUAÇÃO,INFORMAÇÕES,OK BRBM,CAMINHÕES,VEÍCULO DE EMERGÊNCIA,VEICULOS LEVES,/,AJUDA HUMANITÁRIA
PRF,"{""@type"":""html"",""value"":""latlong: -32.062212,-52.089497<br>unnamed (1): 143<br>UF: RS<br>BR: 392<br>Km: 3<br>Data/Hora inicial: 2024-05-02 17:50:00<br>Data/Hora final: 2024-05-02 18:20:00<br>Causador: Populares<br>Amplitude: Parcial:Ambos os sentidos<br>Tipo de prejuízo: <br>Nome do município: RIO GRANDE<br>Lideranças/Outras informações: Manifestação de moradores pela falta de energia elétrica (cerca de 15 pessoas)<br>informacao: BR:392/RS - Km: 3.0 - Populares  - Tipo: Manifestação - Parcial:Ambos os sentidos<br>latitude: -32.062212<br>longitude: -52,089<br>situacao: Liberado""}",#icon-1739-097138,1,#097138,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,,,,,,,,,,,,"-32.062212,-52.089497",,,"-32.062212,-52.089497",143.0,RS,392.0,3.0,2024-05-02 17:50:00,2024-05-02 18:20:00,Populares,Parcial:Ambos os sentidos,,RIO GRANDE,Manifestação de moradores pela falta de energia elétrica (cerca de 15 pessoas),BR:392/RS - Km: 3.0 - Populares  - Tipo: Manifestação - Parcial:Ambos os sentidos,-32.062212,-52.089497,Liberado,,,,,,,,,,,
PRF,"{""@type"":""html"",""value"":""latlong: -27.38514,-52.003016<br>unnamed (1): 145<br>UF: RS<br>BR: 153<br>Km: 2<br>Data/Hora inicial: 2024-05-02 18:24:00<br>Data/Hora final: 2024-05-02 19:10:00<br>Causador: Fenômenos da natureza<br>Amplitude: Total:Ambos os sentidos<br>Tipo de prejuízo: <br>Nome do município: MARCELINO RAMOS<br>Lideranças/Outras informações: Queda de barreira.<br>informacao: BR:153/RS - Km: 2.0 - Fenômenos da natureza  - Tipo: Interdição - Total:Ambos os sentidos<br>latitude: -27.38514<br>longitude: -52,003<br>situacao: Liberado""}",#icon-1739-097138,1,#097138,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,,,,,,,,,,,,"-27.38514,-52.003016",,,"-27.38514,-52.003016",145.0,RS,153.0,2.0,2024-05-02 18:24:00,2024-05-02 19:10:00,Fenômenos da natureza,Total:Ambos os sentidos,,MARCELINO RAMOS,Queda de barreira.,BR:153/RS - Km: 2.0 - Fenômenos da natureza  - Tipo: Interdição - Total:Ambos os sentidos,-27.38514,-52.003016,Liberado,,,,,,,,,,,
PRF,"{""@type"":""html"",""value"":""latlong: <br>unnamed (1): 146<br>UF: RS<br>BR: 386<br>Km: 104<br>Data/Hora inicial: 2024-05-02 19:17:00<br>Data/Hora final: 2024-05-03 06:20:00<br>Causador: Fenômenos da natureza<br>Amplitude: Total:Ambos os sentidos<br>Tipo de prejuízo: <br>Nome do município: SÃO JOSÉ DAS MISSÕES<br>Lideranças/Outras informações: Água sobre a pista.<br>informacao: BR:386/RS - Km: 104.0 - Fenômenos da natureza  - Tipo: Interdição - Total:Ambos os sentidos<br>latitude: <br>longitude: <br>situacao: Liberado""}",,,,,,,,,,,,,,,,,,,,,146.0,RS,386.0,104.0,2024-05-02 19:17:00,2024-05-03 06:20:00,Fenômenos da natureza,Total:Ambos os sentidos,,SÃO JOSÉ DAS MISSÕES,Água sobre a pista.,BR:386/RS - Km: 104.0 - Fenômenos da natureza  - Tipo: Interdição - Total:Ambos os sentidos,,,Liberado,,,,,,,,,,,
PRF,"{""@type"":""html"",""value"":""latlong: -29.993122,-51.275398<br>unnamed (1): 148<br>UF: RS<br>BR: 290<br>Km: 104<br>Data/Hora inicial: 2024-05-02 22:00:00<br>Data/Hora final: 2024-05-10 21:30:00<br>Causador: Fenômenos da natureza<br>Amplitude: Total:Ambos os sentidos<br>Tipo de prejuízo: <br>Nome do município: ELDORADO DO SUL<br>Lideranças/Outras informações: Bloqueado ambos os sentidos do acesso a ilha pintada<br>informacao: BR:290/RS - Km: 104.0 - Fenômenos da natureza  - Tipo: Interdição - Total:Ambos os sentidos<br>latitude: -29.993122<br>longitude: -51,275<br>situacao: Liberado""}",#icon-1739-097138,1,#097138,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,,,,,,,,,,,,"-29.993122,-51.275398",,,"-29.993122,-51.275398",148.0,RS,290.0,104.0,2024-05-02 22:00:00,2024-05-10 21:30:00,Fenômenos da natureza,Total:Ambos os sentidos,,ELDORADO DO SUL,Bloqueado ambos os sentidos do acesso a ilha pintada,BR:290/RS - Km: 104.0 - Fenômenos da natureza  - Tipo: Interdição - Total:Ambos os sentidos,-29.993122,-51.275398,Liberado,,,,,,,,,,,
PRF,"{""@type"":""html"",""value"":""latlong: -29.8262249931624,-51.3311306203419<br>unnamed (1): 149<br>UF: RS<br>BR: 386<br>Km: 429<br>Data/Hora inicial: 2024-05-02 22:13:00<br>Data/Hora final: <br>Causador: Fenômenos da natureza<br>Amplitude: Total:Decrescente<br>Tipo de prejuízo: <br>Nome do município: NOVA SANTA RITA<br>Lideranças/Outras informações: Bloqueio total no sentido Porto Alegre x interior em virtude de alagamento. Tráfego liberado somente para veículos de emergência.<br>informacao: BR:386/RS - Km: 429.0 - Fenômenos da natureza  - Tipo: Interdição - Total:Decrescente<br>latitude: -29.8262249931624<br>longitude: -51,331<br>situacao: Bloqueio Total""}",#icon-1899-DB4436,1,#db4436,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,,,,,,,,,,,,"-29.8262249931624,-51.3311306203419","[32,64]","[""pixels"",""insetPixels""]","-29.8262249931624,-51.3311306203419",149.0,RS,386.0,429.0,2024-05-02 22:13:00,,Fenômenos da natureza,Total:Decrescente,,NOVA SANTA RITA,Bloqueio total no sentido Porto Alegre x interior em virtude de alagamento. Tráfego liberado somente para veículos de emergência.,BR:386/RS - Km: 429.0 - Fenômenos da natureza  - Tipo: Interdição - Total:Decrescente,-29.8262249931624,-51.3311306203419,Bloqueio Total,,,,,,,,,,,
PRF,"{""@type"":""html"",""value"":""latlong: -29.992107,-51.204525<br>unnamed (1): 150<br>UF: RS<br>BR: 290<br>Km: 96<br>Data/Hora inicial: 2024-05-02 22:16:00<br>Data/Hora final: <br>Causador: Fenômenos da natureza<br>Amplitude: Total:Ambos os sentidos<br>Tipo de prejuízo: <br>Nome do município: PORTO ALEGRE<br>Lideranças/Outras informações: Bloqueio total da ponte devido a excesso de água (nos dois sentidos)<br>informacao: BR:290/RS - Km: 96.0 - Fenômenos da natureza  - Tipo: Interdição - Total:Ambos os sentidos<br>latitude: -29.992107<br>longitude: -51,205<br>situacao: Bloqueio Total""}",#icon-1899-DB4436,1,#db4436,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,,,,,,,,,,,,"-29.992107,-51.204525","[32,64]","[""pixels"",""insetPixels""]","-29.992107,-51.204525",150.0,RS,290.0,96.0,2024-05-02 22:16:00,,Fenômenos da natureza,Total:Ambos os sentidos,,PORTO ALEGRE,Bloqueio total da ponte devido a excesso de água (nos dois sentidos),BR:290/RS - Km: 96.0 - Fenômenos da natureza  - Tipo: Interdição - Total:Ambos os sentidos,-29.992107,-51.204525,Bloqueio Total,,,,,,,,,,,
PRF,"{""@type"":""html"",""value"":""latlong: -28.941568,-51.085764<br>unnamed (1): 151<br>UF: RS<br>BR: 116<br>Km: 111<br>Data/Hora inicial: 2024-05-02 22:27:00<br>Data/Hora final: <br>Causador: Fenômenos da natureza<br>Amplitude: Total:Ambos os sentidos<br>Tipo de prejuízo: <br>Nome do município: SÃO MARCOS<br>Lideranças/Outras informações: Rachadura que oferece risco de segurança<br>informacao: BR:116/RS - Km: 111.0 - Fenômenos da natureza  - Tipo: Interdição - Total:Ambos os sentidos<br>latitude: -28.941568<br>longitude: -51,086<br>situacao: Bloqueio Total""}",#icon-1899-DB4436,1,#db4436,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,,,,,,,,,,,,"-28.941568,-51.085764","[32,64]","[""pixels"",""insetPixels""]","-28.941568,-51.085764",151.0,RS,116.0,111.0,2024-05-02 22:27:00,,Fenômenos da natureza,Total:Ambos os sentidos,,SÃO MARCOS,Rachadura que oferece risco de segurança,BR:116/RS - Km: 111.0 - Fenômenos da natureza  - Tipo: Interdição - Total:Ambos os sentidos,-28.941568,-51.085764,Bloqueio Total,,,,,,,,,,,
PRF,"{""@type"":""html"",""value"":""latlong: <br>unnamed (1): 152<br>UF: RS<br>BR: 448<br>Km: 10<br>Data/Hora inicial: 2024-05-03 06:15:00<br>Data/Hora final: 2024-05-07 11:10:00<br>Causador: Fenômenos da natureza<br>Amplitude: Total:Ambos os sentidos<br>Tipo de prejuízo: <br>Nome do município: CANOAS<br>Lideranças/Outras informações: Bloqueio total em ambos os sentidos da alça de Alça de acesso da BR 386 para BR 448 E 448 PARA A 386<br>informacao: BR:448/RS - Km: 10.0 - Fenômenos da natureza  - Tipo: Interdição - Total:Ambos os sentidos<br>latitude: <br>longitude: <br>situacao: Liberado""}",,,,,,,,,,,,,,,,,,,,,152.0,RS,448.0,10.0,2024-05-03 06:15:00,2024-05-07 11:10:00,Fenômenos da natureza,Total:Ambos os sentidos,,CANOAS,Bloqueio total em ambos os sentidos da alça de Alça de acesso da BR 386 para BR 448 E 448 PARA A 386,BR:448/RS - Km: 10.0 - Fenômenos da natureza  - Tipo: Interdição - Total:Ambos os sentidos,,,Liberado,,,,,,,,,,,
PRF,"{""@type"":""html"",""value"":""latlong: -29.63479,-51.469307<br>unnamed (1): 154<br>UF: RS<br>BR: 470<br>Km: 285<br>Data/Hora inicial: 2024-05-03 08:51:00<br>Data/Hora final: 2024-05-05 10:35:00<br>Causador: Fenômenos da natureza<br>Amplitude: Total:Ambos os sentidos<br>Tipo de prejuízo: <br>Nome do município: MONTENEGRO<br>Lideranças/Outras informações: 470\t285\tMontenegro\tÁgua sobre a pista.<br>informacao: BR:470/RS - Km: 285.0 - Fenômenos da natureza  - Tipo: Bloqueio - Total:Ambos os sentidos<br>latitude: -29.63479<br>longitude: -51,469<br>situacao: Liberado""}",#icon-1739-097138,1,#097138,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,,,,,,,,,,,,"-29.63479,-51.469307",,,"-29.63479,-51.469307",154.0,RS,470.0,285.0,2024-05-03 08:51:00,2024-05-05 10:35:00,Fenômenos da natureza,Total:Ambos os sentidos,,MONTENEGRO,470	285	Montenegro	Água sobre a pista.,BR:470/RS - Km: 285.0 - Fenômenos da natureza  - Tipo: Bloqueio - Total:Ambos os sentidos,-29.63479,-51.469307,Liberado,,,,,,,,,,,
PRF,"{""@type"":""html"",""value"":""latlong: -29.758751,-51.151868<br>unnamed (1): 156<br>UF: RS<br>BR: 116<br>Km: 246<br>Data/Hora inicial: 2024-05-03 10:45:00<br>Data/Hora final: 2024-05-10 21:00:00<br>Causador: Fenômenos da natureza<br>Amplitude: Parcial:Ambos os sentidos<br>Tipo de prejuízo: <br>Nome do município: SÃO LEOPOLDO<br>Lideranças/Outras informações: Sistema PARE e SIGA para todos os veículos.<br>informacao: BR:116/RS - Km: 246.0 - Fenômenos da natureza  - Tipo: Interdição - Parcial:Ambos os sentidos<br>latitude: -29.758751<br>longitude: -51,152<br>situacao: Liberado""}",#icon-1739-097138,1,#097138,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,,,,,,,,,,,,"-29.758751,-51.151868",,,"-29.758751,-51.151868",156.0,RS,116.0,246.0,2024-05-03 10:45:00,2024-05-10 21:00:00,Fenômenos da natureza,Parcial:Ambos os sentidos,,SÃO LEOPOLDO,Sistema PARE e SIGA para todos os veículos.,BR:116/RS - Km: 246.0 - Fenômenos da natureza  - Tipo: Interdição - Parcial:Ambos os sentidos,-29.758751,-51.151868,Liberado,,,,,,,,,,,
PRF,"{""@type"":""html"",""value"":""latlong: -29.009091,-51.564568<br>unnamed (1): 158<br>UF: RS<br>BR: 470<br>Km: 188<br>Data/Hora inicial: 2024-05-03 11:15:00<br>Data/Hora final: <br>Causador: Fenômenos da natureza<br>Amplitude: Total:Ambos os sentidos<br>Tipo de prejuízo: <br>Nome do município: VERANÓPOLIS<br>Lideranças/Outras informações: Queda de barreira - Causas naturais.<br>informacao: BR:470/RS - Km: 188.0 - Fenômenos da natureza  - Tipo: Interdição - Total:Ambos os sentidos<br>latitude: -29.009091<br>longitude: -51,565<br>situacao: Bloqueio Total""}",#icon-1899-DB4436,1,#db4436,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,,,,,,,,,,,,"-29.009091,-51.564568","[32,64]","[""pixels"",""insetPixels""]","-29.009091,-51.564568",158.0,RS,470.0,188.0,2024-05-03 11:15:00,,Fenômenos da natureza,Total:Ambos os sentidos,,VERANÓPOLIS,Queda de barreira - Causas naturais.,BR:470/RS - Km: 188.0 - Fenômenos da natureza  - Tipo: Interdição - Total:Ambos os sentidos,-29.009091,-51.564568,Bloqueio Total,,,,,,,,,,,
PRF,"{""@type"":""html"",""value"":""latlong: -29.8911,-51.203064<br>unnamed (1): 159<br>UF: RS<br>BR: 386<br>Km: 444<br>Data/Hora inicial: 2024-05-03 11:40:00<br>Data/Hora final: 2024-05-08 07:00:00<br>Causador: Fenômenos da natureza<br>Amplitude: Parcial:Ambos os sentidos<br>Tipo de prejuízo: <br>Nome do município: CANOAS<br>Lideranças/Outras informações: Bloqueio das vias laterias (nos dois sentidos) devido ao excesso de água na pista Causas naturais<br>informacao: BR:386/RS - Km: 444.0 - Fenômenos da natureza  - Tipo: Interdição - Parcial:Ambos os sentidos<br>latitude: -29.8911<br>longitude: -51,203<br>situacao: Liberado""}",#icon-1739-097138,1,#097138,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,,,,,,,,,,,,"-29.8911,-51.203064",,,"-29.8911,-51.203064",159.0,RS,386.0,444.0,2024-05-03 11:40:00,2024-05-08 07:00:00,Fenômenos da natureza,Parcial:Ambos os sentidos,,CANOAS,Bloqueio das vias laterias (nos dois sentidos) devido ao excesso de água na pista Causas naturais,BR:386/RS - Km: 444.0 - Fenômenos da natureza  - Tipo: Interdição - Parcial:Ambos os sentidos,-29.8911,-51.203064,Liberado,,,,,,,,,,,
PRF,"{""@type"":""html"",""value"":""latlong: -30.0012745273529,-51.3023900121176<br>unnamed (1): 162<br>UF: RS<br>BR: 290<br>Km: 107<br>Data/Hora inicial: 2024-05-03 12:40:00<br>Data/Hora final: 2024-05-10 21:00:00<br>Causador: Fenômenos da natureza<br>Amplitude: Total:Ambos os sentidos<br>Tipo de prejuízo: <br>Nome do município: ELDORADO DO SUL<br>Lideranças/Outras informações: <br>informacao: BR:290/RS - Km: 107.0 - Fenômenos da natureza  - Tipo: Interdição - Total:Ambos os sentidos<br>latitude: -30.0012745273529<br>longitude: -51,302<br>situacao: Liberado""}",#icon-1739-097138,1,#097138,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,,,,,,,,,,,,"-30.0012745273529,-51.3023900121176",,,"-30.0012745273529,-51.3023900121176",162.0,RS,290.0,107.0,2024-05-03 12:40:00,2024-05-10 21:00:00,Fenômenos da natureza,Total:Ambos os sentidos,,ELDORADO DO SUL,,BR:290/RS - Km: 107.0 - Fenômenos da natureza  - Tipo: Interdição - Total:Ambos os sentidos,-30.0012745273529,-51.3023900121176,Liberado,,,,,,,,,,,
PRF,"{""@type"":""html"",""value"":""latlong: -30.031555,-52.371674<br>unnamed (1): 166<br>UF: RS<br>BR: 471<br>Km: 175<br>Data/Hora inicial: 2024-05-03 16:01:00<br>Data/Hora final: <br>Causador: Fenômenos da natureza<br>Amplitude: <br>Tipo de prejuízo: <br>Nome do município: RIO PARDO<br>Lideranças/Outras informações: ponte sobre o rio jacui na br 471 em Rio Pardo vai fechar as 19h<br>informacao: BR:471/RS - Km: 175.0 - Fenômenos da natureza  - Tipo: Bloqueio - <br>latitude: -30.031555<br>longitude: -52,372<br>situacao: Liberado""}",#icon-1739-097138,1,#097138,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,,,,,,,,,,,,"-30.031555,-52.371674",,,"-30.031555,-52.371674",166.0,RS,471.0,175.0,2024-05-03 16:01:00,,Fenômenos da natureza,,,RIO PARDO,ponte sobre o rio jacui na br 471 em Rio Pardo vai fechar as 19h,BR:471/RS - Km: 175.0 - Fenômenos da natureza  - Tipo: Bloqueio - ,-30.031555,-52.371674,Liberado,,,,,,,,,,,
PRF,"{""@type"":""html"",""value"":""latlong: -29.998638942992187,-52.36809248718389<br>unnamed (1): 167<br>UF: RS<br>BR: 471<br>Km: 175<br>Data/Hora inicial: 2024-05-03 18:43:00<br>Data/Hora final: 2024-05-07 18:50:00<br>Causador: Fenômenos da natureza<br>Amplitude: Parcial:Ambos os sentidos<br>Tipo de prejuízo: <br>Nome do município: RIO PARDO<br>Lideranças/Outras informações: ponte sobre o rio jacui na br 471 em Rio Pardo<br>informacao: BR:471/RS - Km: 175.0 - Fenômenos da natureza  - Tipo: Interdição - Parcial:Ambos os sentidos<br>latitude: -29.998638942992187<br>longitude: -52,368<br>situacao: Liberado""}",#icon-1739-097138,1,#097138,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,,,,,,,,,,,,"-29.998638942992187,-52.36809248718389",,,"-29.998638942992187,-52.36809248718389",167.0,RS,471.0,175.0,2024-05-03 18:43:00,2024-05-07 18:50:00,Fenômenos da natureza,Parcial:Ambos os sentidos,,RIO PARDO,ponte sobre o rio jacui na br 471 em Rio Pardo,BR:471/RS - Km: 175.0 - Fenômenos da natureza  - Tipo: Interdição - Parcial:Ambos os sentidos,-29.998638942992187,-52.36809248718389,Liberado,,,,,,,,,,,
PRF,"{""@type"":""html"",""value"":""latlong: -29.843937,-51.177286<br>unnamed (1): 170<br>UF: RS<br>BR: 116<br>Km: 256<br>Data/Hora inicial: 2024-05-03 23:27:00<br>Data/Hora final: 2024-05-06 07:40:00<br>Causador: Fenômenos da natureza<br>Amplitude: Parcial:Decrescente<br>Tipo de prejuízo: <br>Nome do município: ESTEIO<br>Lideranças/Outras informações: 116\t259\tEsteio\tno 259D está desviado para dentro de Esteio\tParcial<br>informacao: BR:116/RS - Km: 256.0 - Fenômenos da natureza  - Tipo: Bloqueio - Parcial:Decrescente<br>latitude: -29.843937<br>longitude: -51,177<br>situacao: Liberado""}",#icon-1739-097138,1,#097138,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,,,,,,,,,,,,"-29.843937,-51.177286",,,"-29.843937,-51.177286",170.0,RS,116.0,256.0,2024-05-03 23:27:00,2024-05-06 07:40:00,Fenômenos da natureza,Parcial:Decrescente,,ESTEIO,116	259	Esteio	no 259D está desviado para dentro de Esteio	Parcial,BR:116/RS - Km: 256.0 - Fenômenos da natureza  - Tipo: Bloqueio - Parcial:Decrescente,-29.843937,-51.177286,Liberado,,,,,,,,,,,
PRF,"{""@type"":""html"",""value"":""latlong: <br>unnamed (1): 171<br>UF: RS<br>BR: 448<br>Km: 12<br>Data/Hora inicial: 2024-05-04 00:42:00<br>Data/Hora final: 2024-05-07 02:04:00<br>Causador: Fenômenos da natureza<br>Amplitude: Total:Ambos os sentidos<br>Tipo de prejuízo: <br>Nome do município: CANOAS<br>Lideranças/Outras informações: 🚨 alagamento total ambos os sentidos da BR448 km 12. A CCR ja desviou para dentro de canoas no km 15 decrescente. A 21 desviou no km 4 para todos retornarem para a RS118. Percuso liberado como ota que evita a BR 116 e permite conexão da Região de Esteiro com a capital<br>informacao: BR:448/RS - Km: 12.0 - Fenômenos da natureza  - Tipo: Bloqueio - Total:Ambos os sentidos<br>latitude: <br>longitude: <br>situacao: Liberado""}",,,,,,,,,,,,,,,,,,,,,171.0,RS,448.0,12.0,2024-05-04 00:42:00,2024-05-07 02:04:00,Fenômenos da natureza,Total:Ambos os sentidos,,CANOAS,🚨 alagamento total ambos os sentidos da BR448 km 12. A CCR ja desviou para dentro de canoas no km 15 decrescente. A 21 desviou no km 4 para todos retornarem para a RS118. Percuso liberado como ota que evita a BR 116 e permite conexão da Região de Esteiro com a capital,BR:448/RS - Km: 12.0 - Fenômenos da natureza  - Tipo: Bloqueio - Total:Ambos os sentidos,,,Liberado,,,,,,,,,,,
PRF,"{""@type"":""html"",""value"":""latlong: -29.476703,-51.488197<br>unnamed (1): 172<br>UF: RS<br>BR: 470<br>Km: 262<br>Data/Hora inicial: 2024-05-04 02:03:00<br>Data/Hora final: <br>Causador: Fenômenos da natureza<br>Amplitude: Parcial:Ambos os sentidos<br>Tipo de prejuízo: <br>Nome do município: SALVADOR DO SUL<br>Lideranças/Outras informações: Km 262 interditado em razão de rachadura no asfalto, vamos repassar ao DNIT para avaliar melhor o local.<br>informacao: BR:470/RS - Km: 262.0 - Fenômenos da natureza  - Tipo: Interdição - Parcial:Ambos os sentidos<br>latitude: -29.476703<br>longitude: -51,488<br>situacao: Bloqueio Parcial""}",#icon-1899-DB4436,1,#db4436,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,,,,,,,,,,,,"-29.476703,-51.488197","[32,64]","[""pixels"",""insetPixels""]","-29.476703,-51.488197",172.0,RS,470.0,262.0,2024-05-04 02:03:00,,Fenômenos da natureza,Parcial:Ambos os sentidos,,SALVADOR DO SUL,"Km 262 interditado em razão de rachadura no asfalto, vamos repassar ao DNIT para avaliar melhor o local.",BR:470/RS - Km: 262.0 - Fenômenos da natureza  - Tipo: Interdição - Parcial:Ambos os sentidos,-29.476703,-51.488197,Bloqueio Parcial,,,,,,,,,,,
PRF,"{""@type"":""html"",""value"":""latlong: -29.220155,-51.168671<br>unnamed (1): 173<br>UF: RS<br>BR: 116<br>Km: 158<br>Data/Hora inicial: 2024-05-04 03:02:00<br>Data/Hora final: 2024-05-04 04:22:00<br>Causador: Fenômenos da natureza<br>Amplitude: Total:Ambos os sentidos<br>Tipo de prejuízo: <br>Nome do município: CAXIAS DO SUL<br>Lideranças/Outras informações: Bloqueio total no km 158 (bairro Galópolis). Equipes dos Bombeiros evacuando a população devido ao risco de deslizamento na área.<br>informacao: BR:116/RS - Km: 158.0 - Fenômenos da natureza  - Tipo: Interdição - Total:Ambos os sentidos<br>latitude: -29.220155<br>longitude: -51,169<br>situacao: Liberado""}",#icon-1739-097138,1,#097138,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,,,,,,,,,,,,"-29.220155,-51.168671",,,"-29.220155,-51.168671",173.0,RS,116.0,158.0,2024-05-04 03:02:00,2024-05-04 04:22:00,Fenômenos da natureza,Total:Ambos os sentidos,,CAXIAS DO SUL,Bloqueio total no km 158 (bairro Galópolis). Equipes dos Bombeiros evacuando a população devido ao risco de deslizamento na área.,BR:116/RS - Km: 158.0 - Fenômenos da natureza  - Tipo: Interdição - Total:Ambos os sentidos,-29.220155,-51.168671,Liberado,,,,,,,,,,,
