name,description,styleUrl,icon-opacity,icon-color,icon-scale,icon,Código_CNES,Cod_IBGE,Município,Região_da,CRS,Logradouro,Número_do,Bairro,Latitude,Longitude,M_IPH_UFRGS
CSM CENTRO ESPECIALIZADO EM SAUDE MENTAL E GERIATRIA LTDA,"{""@type"":""html"",""value"":""Código_CNES: 3625133<br>Cod_IBGE: 4305108<br>Município: Caxias do Sul<br>Região_da: 23<br>CRS: 05 CRS<br>Logradouro: RUA ERNESTO ZANROSSO<br>Número_do: 2960<br>Bairro: SANTA CATARINA<br>Latitude: -29.1570803<br>Longitude: -51.2180646<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,3625133.0,4305108.0,Caxias do Sul,23.0,05 CRS,RUA ERNESTO ZANROSSO,2960.0,SANTA CATARINA,-29.1570803,-51.2180646,Nao
ASSOCIACAO CULTURAL E CIENTIFICA VIRVI RAMOS,"{""@type"":""html"",""value"":""Código_CNES: 2223562<br>Cod_IBGE: 4305108<br>Município: Caxias do Sul<br>Região_da: 23<br>CRS: 05 CRS<br>Logradouro: RUA ALEXANDRE FLEMING<br>Número_do: 454<br>Bairro: MADUREIRA<br>Latitude: -29.154509<br>Longitude: -51.180093<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2223562.0,4305108.0,Caxias do Sul,23.0,05 CRS,RUA ALEXANDRE FLEMING,454.0,MADUREIRA,-29.154509,-51.180093,Nao
CIRCULO OPERARIO CAXIENSE,"{""@type"":""html"",""value"":""Código_CNES: 2223570<br>Cod_IBGE: 4305108<br>Município: Caxias do Sul<br>Região_da: 23<br>CRS: 05 CRS<br>Logradouro: RUA ARCY DA ROCHA NOBREGA<br>Número_do: 421<br>Bairro: JARDIM MARGARIDA<br>Latitude: -29.153503<br>Longitude: -51.173433<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2223570.0,4305108.0,Caxias do Sul,23.0,05 CRS,RUA ARCY DA ROCHA NOBREGA,421.0,JARDIM MARGARIDA,-29.153503,-51.173433,Nao
HOSPITAL SAO PATRICIO DE ITAQUI,"{""@type"":""html"",""value"":""Código_CNES: 2248271<br>Cod_IBGE: 4310603<br>Município: Itaqui<br>Região_da: 3<br>CRS: 10 CRS<br>Logradouro: RUA SAO FRANCISCO<br>Número_do: 694<br>Bairro: CIDADE ALTA<br>Latitude: -29.136754<br>Longitude: -56.54004<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2248271.0,4310603.0,Itaqui,3.0,10 CRS,RUA SAO FRANCISCO,694.0,CIDADE ALTA,-29.136754,-56.54004,Nao
CLINICA PROFESSOR PAULO GUEDES LTDA,"{""@type"":""html"",""value"":""Código_CNES: 2223589<br>Cod_IBGE: 4305108<br>Município: Caxias do Sul<br>Região_da: 23<br>CRS: 05 CRS<br>Logradouro: AVENIDA RIO BRANCO<br>Número_do: 1554<br>Bairro: ANA RECH<br>Latitude: -29.1135281<br>Longitude: -51.0888787<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2223589.0,4305108.0,Caxias do Sul,23.0,05 CRS,AVENIDA RIO BRANCO,1554.0,ANA RECH,-29.1135281,-51.0888787,Nao
HOSPITAL MUNICIPAL DR ADERBAL SCHNEIDER,"{""@type"":""html"",""value"":""Código_CNES: 2263882<br>Cod_IBGE: 4316451<br>Município: Salto do Jacui<br>Região_da: 12<br>CRS: 09 CRS<br>Logradouro: RUA PASSO REAL<br>Número_do: 9<br>Bairro: NOVA JACUI<br>Latitude: -29.085371<br>Longitude: -53.225497<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2263882.0,4316451.0,Salto do Jacui,12.0,09 CRS,RUA PASSO REAL,9.0,NOVA JACUI,-29.085371,-53.225497,Nao
ASSOCIACAO PROTETORA HOSPITAL DE CARIDADE BRAZILINA TERRA,"{""@type"":""html"",""value"":""Código_CNES: 2244225<br>Cod_IBGE: 4322202<br>Município: Tupancireta<br>Região_da: 1<br>CRS: 04 CRS<br>Logradouro: AVN RIO BRANCO<br>Número_do: 2<br>Bairro: CENTRO<br>Latitude: -29.071557<br>Longitude: -53.848879<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2244225.0,4322202.0,Tupancireta,1.0,04 CRS,AVN RIO BRANCO,2.0,CENTRO,-29.071557,-53.848879,Nao
FUNDACAO HOSPITALAR SAO JOSE,"{""@type"":""html"",""value"":""Código_CNES: 5602742<br>Cod_IBGE: 4303608<br>Município: Cambara do Sul<br>Região_da: 6<br>CRS: 01 CRS<br>Logradouro: RUA PADRE JOAO PAZZA<br>Número_do: 315<br>Bairro: CENTRO<br>Latitude: -29.050444<br>Longitude: -50.148009<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,5602742.0,4303608.0,Cambara do Sul,6.0,01 CRS,RUA PADRE JOAO PAZZA,315.0,CENTRO,-29.050444,-50.148009,Nao
FUNDACAO DE SAUDE SAO JOSE,"{""@type"":""html"",""value"":""Código_CNES: 2227754<br>Cod_IBGE: 4303608<br>Município: Cambara do Sul<br>Região_da: 6<br>CRS: 01 CRS<br>Logradouro: RUA PADRE JOAO PAZZA<br>Número_do: 197<br>Bairro: CENTRO<br>Latitude: -29.0499559<br>Longitude: -50.1446987<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2227754.0,4303608.0,Cambara do Sul,6.0,01 CRS,RUA PADRE JOAO PAZZA,197.0,CENTRO,-29.0499559,-50.1446987,Nao
SOCIEDADE BENEFICENTE HOSPITALAR NOSSA SENHORA DE FATIMA,"{""@type"":""html"",""value"":""Código_CNES: 2241145<br>Cod_IBGE: 4308201<br>Município: Flores da Cunha<br>Região_da: 26<br>CRS: 05 CRS<br>Logradouro: RUA ERNESTO ALVES<br>Número_do: 1980<br>Bairro: CENTRO<br>Latitude: -29.028428<br>Longitude: -51.177822<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2241145.0,4308201.0,Flores da Cunha,26.0,05 CRS,RUA ERNESTO ALVES,1980.0,CENTRO,-29.028428,-51.177822,Nao
ASSOCIACAO HOSPITALAR DOUTOR OSCAR BENEVOLO,"{""@type"":""html"",""value"":""Código_CNES: 2252171<br>Cod_IBGE: 4315206<br>Município: Putinga<br>Região_da: 29<br>CRS: 16 CRS<br>Logradouro: RUA JULIO DE CASTILHOS<br>Número_do: 452<br>Bairro: CENTRO<br>Latitude: -29.002048<br>Longitude: -52.15951<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2252171.0,4315206.0,Putinga,29.0,16 CRS,RUA JULIO DE CASTILHOS,452.0,CENTRO,-29.002048,-52.15951,Nao
HOSPITAL DE CARIDADE SAO ROQUE,"{""@type"":""html"",""value"":""Código_CNES: 2241013<br>Cod_IBGE: 4306452<br>Município: Dois Lajeados<br>Região_da: 29<br>CRS: 16 CRS<br>Logradouro: RUA JOAO RIBEIRO<br>Número_do: 10<br>Bairro: CENTRO<br>Latitude: -28.985805<br>Longitude: -51.836371<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2241013.0,4306452.0,Dois Lajeados,29.0,16 CRS,RUA JOAO RIBEIRO,10.0,CENTRO,-28.985805,-51.836371,Nao
ASSOCIACAO BENEFICIENTE SILVIO SCOPEL,"{""@type"":""html"",""value"":""Código_CNES: 9309470<br>Cod_IBGE: 4300703<br>Município: Anta Gorda<br>Região_da: 29<br>CRS: 16 CRS<br>Logradouro: RUA ARMINHO MIOTTO<br>Número_do: 1032<br>Bairro: CENTRO<br>Latitude: -28.97288<br>Longitude: -52.005098<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,9309470.0,4300703.0,Anta Gorda,29.0,16 CRS,RUA ARMINHO MIOTTO,1032.0,CENTRO,-28.97288,-52.005098,Nao
HOSPITAL BENEFICENTE SAO JOAO BOSCO,"{""@type"":""html"",""value"":""Código_CNES: 2241226<br>Cod_IBGE: 4319000<br>Município: Sao Marcos<br>Região_da: 26<br>CRS: 05 CRS<br>Logradouro: R OSVALDO ARANHA<br>Número_do: 978<br>Bairro: CENTRO<br>Latitude: -28.971553<br>Longitude: -51.068305<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2241226.0,4319000.0,Sao Marcos,26.0,05 CRS,R OSVALDO ARANHA,978.0,CENTRO,-28.971553,-51.068305,Nao
NILDO SANDER STICH,"{""@type"":""html"",""value"":""Código_CNES: 3228630<br>Cod_IBGE: 4319000<br>Município: Sao Marcos<br>Região_da: 26<br>CRS: 05 CRS<br>Logradouro: RUA DR ROSA<br>Número_do: 174<br>Bairro: CENTRO<br>Latitude: -28.969367<br>Longitude: -51.068015<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,3228630.0,4319000.0,Sao Marcos,26.0,05 CRS,RUA DR ROSA,174.0,CENTRO,-28.969367,-51.068015,Nao
CONGREGACAO DAS IRMAS SERVAS DA IMAC CONCEICAO DA VIRGEM MA,"{""@type"":""html"",""value"":""Código_CNES: 2252139<br>Cod_IBGE: 4310306<br>Município: Ilopolis<br>Região_da: 29<br>CRS: 16 CRS<br>Logradouro: RUA JOAO TOMASINI<br>Número_do: 495<br>Bairro: CENTRO<br>Latitude: -28.931145<br>Longitude: -52.123582<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2252139.0,4310306.0,Ilopolis,29.0,16 CRS,RUA JOAO TOMASINI,495.0,CENTRO,-28.931145,-52.123582,Nao
ASSOCIACAO VERANENSE DE ASSISTENCIA EM SAUDE,"{""@type"":""html"",""value"":""Código_CNES: 2707977<br>Cod_IBGE: 4322806<br>Município: Veranopolis<br>Região_da: 25<br>CRS: 05 CRS<br>Logradouro: RUA SAUL IRINEU FARINA<br>Número_do: 160<br>Bairro: SAO PEREGRINO<br>Latitude: -28.926924<br>Longitude: -51.548216<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2707977.0,4322806.0,Veranopolis,25.0,05 CRS,RUA SAUL IRINEU FARINA,160.0,SAO PEREGRINO,-28.926924,-51.548216,Nao
HOSPITAL SAO JOAO DE ARVOREZINHA,"{""@type"":""html"",""value"":""Código_CNES: 2252163<br>Cod_IBGE: 4301404<br>Município: Arvorezinha<br>Região_da: 19<br>CRS: 06 CRS<br>Logradouro: DALTRO FILHO<br>Número_do: 321<br>Bairro: CENTRO<br>Latitude: -28.871394<br>Longitude: -52.179492<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2252163.0,4301404.0,Arvorezinha,19.0,06 CRS,DALTRO FILHO,321.0,CENTRO,-28.871394,-52.179492,Nao
SOCIEDADE HOSPITALAR SAO JOSE,"{""@type"":""html"",""value"":""Código_CNES: 2241072<br>Cod_IBGE: 4300802<br>Município: Antonio Prado<br>Região_da: 26<br>CRS: 05 CRS<br>Logradouro: RUA DR OSVALDO HAMPE<br>Número_do: 258<br>Bairro: CENTRO<br>Latitude: -28.85661<br>Longitude: -51.285345<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2241072.0,4300802.0,Antonio Prado,26.0,05 CRS,RUA DR OSVALDO HAMPE,258.0,CENTRO,-28.85661,-51.285345,Nao
ASSOCIACAO HOSPITALAR MANOEL FRANCISCO GUERREIRO,"{""@type"":""html"",""value"":""Código_CNES: 2793237<br>Cod_IBGE: 4309407<br>Município: Guapore<br>Região_da: 25<br>CRS: 05 CRS<br>Logradouro: RUA DR JOAO MANOEL PEREIRA<br>Número_do: 951<br>Bairro: CENTRO<br>Latitude: -28.848289<br>Longitude: -51.885799<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2793237.0,4309407.0,Guapore,25.0,05 CRS,RUA DR JOAO MANOEL PEREIRA,951.0,CENTRO,-28.848289,-51.885799,Nao
HOSPITAL DE CARIDADE FREI CLEMENTE,"{""@type"":""html"",""value"":""Código_CNES: 2246961<br>Cod_IBGE: 4320800<br>Município: Soledade<br>Região_da: 19<br>CRS: 06 CRS<br>Logradouro: AV PINHEIRO MACHADO<br>Número_do: 828<br>Bairro: CENTRO<br>Latitude: -28.809979<br>Longitude: -52.510941<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2246961.0,4320800.0,Soledade,19.0,06 CRS,AV PINHEIRO MACHADO,828.0,CENTRO,-28.809979,-52.510941,Nao
HOSPITAL MUNICIPAL BOM PASTOR,"{""@type"":""html"",""value"":""Código_CNES: 2263866<br>Cod_IBGE: 4308458<br>Município: Fortaleza dos Valos<br>Região_da: 12<br>CRS: 09 CRS<br>Logradouro: RUA FACCO<br>Número_do: 853<br>Bairro: CENTRO<br>Latitude: -28.792395<br>Longitude: -53.217124<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2263866.0,4308458.0,Fortaleza dos Valos,12.0,09 CRS,RUA FACCO,853.0,CENTRO,-28.792395,-53.217124,Nao
HOSPITAL SAO JOAO BATISTA,"{""@type"":""html"",""value"":""Código_CNES: 2241161<br>Cod_IBGE: 4313300<br>Município: Nova Prata<br>Região_da: 25<br>CRS: 05 CRS<br>Logradouro: AV CONEGO PERES<br>Número_do: 765<br>Bairro: CENTRO<br>Latitude: -28.784367<br>Longitude: -51.612636<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2241161.0,4313300.0,Nova Prata,25.0,05 CRS,AV CONEGO PERES,765.0,CENTRO,-28.784367,-51.612636,Nao
ASSOCIACAO HOSPITALAR 15 DE NOVEMBRO,"{""@type"":""html"",""value"":""Código_CNES: 2263831<br>Cod_IBGE: 4315354<br>Município: Quinze de Novembro<br>Região_da: 12<br>CRS: 09 CRS<br>Logradouro: RUA EDMUNDO PRANTE<br>Número_do: 524<br>Bairro: CENTRO<br>Latitude: -28.740791<br>Longitude: -53.091441<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2263831.0,4315354.0,Quinze de Novembro,12.0,09 CRS,RUA EDMUNDO PRANTE,524.0,CENTRO,-28.740791,-53.091441,Nao
CONGREGACAO DE NOSSA SENHORA,"{""@type"":""html"",""value"":""Código_CNES: 2246813<br>Cod_IBGE: 4307500<br>Município: Espumoso<br>Região_da: 19<br>CRS: 06 CRS<br>Logradouro: RUA PADRE REUS<br>Número_do: 80<br>Bairro: CENTRO<br>Latitude: -28.726173<br>Longitude: -52.845453<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2246813.0,4307500.0,Espumoso,19.0,06 CRS,RUA PADRE REUS,80.0,CENTRO,-28.726173,-52.845453,Nao
ASSOCIACAO COMUNITARIA HOSPITAL NOSSA SENHORA DE LOURDES,"{""@type"":""html"",""value"":""Código_CNES: 5230241<br>Cod_IBGE: 4312906<br>Município: Nova Bassano<br>Região_da: 25<br>CRS: 05 CRS<br>Logradouro: RUA PINHEIRO MACHADO<br>Número_do: 982<br>Bairro: CENTRO<br>Latitude: -28.722934<br>Longitude: -51.704486<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,5230241.0,4312906.0,Nova Bassano,25.0,05 CRS,RUA PINHEIRO MACHADO,982.0,CENTRO,-28.722934,-51.704486,Nao
HOSPITAL NOSSA SENHORA DO ROSARIO,"{""@type"":""html"",""value"":""Código_CNES: 2260050<br>Cod_IBGE: 4320404<br>Município: Serafina Corrêa<br>Região_da: 17<br>CRS: 06 CRS<br>Logradouro: RUA MONSENHOR JOAO BAPTISTA SCALABRINI<br>Número_do: 260<br>Bairro: CENTRO<br>Latitude: -28.71173<br>Longitude: -51.936142<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2260050.0,4320404.0,Serafina Corrêa,17.0,06 CRS,RUA MONSENHOR JOAO BAPTISTA SCALABRINI,260.0,CENTRO,-28.71173,-51.936142,Nao
INSTITUTO DE SAUDE E EDUCACAO VIDA,"{""@type"":""html"",""value"":""Código_CNES: 6011926<br>Cod_IBGE: 4302303<br>Município: Bom Jesus<br>Região_da: 24<br>CRS: 05 CRS<br>Logradouro: AV MANOEL SILVEIRA DE AZEVEDO<br>Número_do: 2521<br>Bairro: CENTRO<br>Latitude: -28.665592<br>Longitude: -50.437481<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,6011926.0,4302303.0,Bom Jesus,24.0,05 CRS,AV MANOEL SILVEIRA DE AZEVEDO,2521.0,CENTRO,-28.665592,-50.437481,Nao
FUNDACAO IVAN GOULART,"{""@type"":""html"",""value"":""Código_CNES: 2248298<br>Cod_IBGE: 4318002<br>Município: Sao Borja<br>Região_da: 11<br>CRS: 12 CRS<br>Logradouro: RUA PRESIDENTE VARGAS<br>Número_do: 1440<br>Bairro: CENTRO<br>Latitude: -28.658212<br>Longitude: -55.998031<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2248298.0,4318002.0,Sao Borja,11.0,12 CRS,RUA PRESIDENTE VARGAS,1440.0,CENTRO,-28.658212,-55.998031,Nao
HOSPITAL DA GUARNICAO DE CRUZ ALTA,"{""@type"":""html"",""value"":""Código_CNES: 2238829<br>Cod_IBGE: 4306106<br>Município: Cruz Alta<br>Região_da: 12<br>CRS: 09 CRS<br>Logradouro: RUA BORGES DE MEDEIROS<br>Número_do: 163<br>Bairro: CENTRO<br>Latitude: -28.6433982<br>Longitude: -53.5998223<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2238829.0,4306106.0,Cruz Alta,12.0,09 CRS,RUA BORGES DE MEDEIROS,163.0,CENTRO,-28.6433982,-53.5998223,Nao
HOSPITAL SANTA LUCIA LTDA,"{""@type"":""html"",""value"":""Código_CNES: 2263823<br>Cod_IBGE: 4306106<br>Município: Cruz Alta<br>Região_da: 12<br>CRS: 09 CRS<br>Logradouro: R CORONEL PILLAR<br>Número_do: 748<br>Bairro: CENTRO<br>Latitude: -28.639636<br>Longitude: -53.607762<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2263823.0,4306106.0,Cruz Alta,12.0,09 CRS,R CORONEL PILLAR,748.0,CENTRO,-28.639636,-53.607762,Nao
ASSOCIACAO HOSPITALAR ANNES DIAS,"{""@type"":""html"",""value"":""Código_CNES: 5395674<br>Cod_IBGE: 4310009<br>Município: Ibiruba<br>Região_da: 12<br>CRS: 09 CRS<br>Logradouro: RUA DINIZ DIAS<br>Número_do: 309<br>Bairro: CENTRO<br>Latitude: -28.632556<br>Longitude: -53.090207<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,5395674.0,4310009.0,Ibiruba,12.0,09 CRS,RUA DINIZ DIAS,309.0,CENTRO,-28.632556,-53.090207,Nao
ASSOCIACAO DAS DAMAS DE CARIDADE,"{""@type"":""html"",""value"":""Código_CNES: 2263858<br>Cod_IBGE: 4306106<br>Município: Cruz Alta<br>Região_da: 12<br>CRS: 09 CRS<br>Logradouro: RUA VENANCIO AIRES<br>Número_do: 163<br>Bairro: CENTRO<br>Latitude: -28.632214<br>Longitude: -53.606991<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2263858.0,4306106.0,Cruz Alta,12.0,09 CRS,RUA VENANCIO AIRES,163.0,CENTRO,-28.632214,-53.606991,Nao
SOCIEDADE HOSPITALAR ROQUE GONZALEZ,"{""@type"":""html"",""value"":""Código_CNES: 2246783<br>Cod_IBGE: 4321006<br>Município: Tapera<br>Região_da: 19<br>CRS: 06 CRS<br>Logradouro: RUA RUI BARBOSA<br>Número_do: 265<br>Bairro: CENTRO<br>Latitude: -28.630542<br>Longitude: -52.869092<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2246783.0,4321006.0,Tapera,19.0,06 CRS,RUA RUI BARBOSA,265.0,CENTRO,-28.630542,-52.869092,Nao
SOCIEDADE HOSPITALAR SAO JACOB,"{""@type"":""html"",""value"":""Código_CNES: 2238810<br>Cod_IBGE: 4320305<br>Município: Selbach<br>Região_da: 12<br>CRS: 09 CRS<br>Logradouro: RUA 15 DE NOVEMBRO<br>Número_do: 153<br>Bairro: CENTRO<br>Latitude: -28.62769<br>Longitude: -52.953545<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2238810.0,4320305.0,Selbach,12.0,09 CRS,RUA 15 DE NOVEMBRO,153.0,CENTRO,-28.62769,-52.953545,Nao
HOSPITAL BENEFICENTE NOSSA SENHORA APARECIDA,"{""@type"":""html"",""value"":""Código_CNES: 2241218<br>Cod_IBGE: 4314001<br>Município: Parai<br>Região_da: 25<br>CRS: 05 CRS<br>Logradouro: RUA HENRIQUE LENZI<br>Número_do: 15<br>Bairro: CENTRO<br>Latitude: -28.593467<br>Longitude: -51.786997<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2241218.0,4314001.0,Parai,25.0,05 CRS,RUA HENRIQUE LENZI,15.0,CENTRO,-28.593467,-51.786997,Nao
HOSPITAL BENEFICENTE SANTA LUCIA,"{""@type"":""html"",""value"":""Código_CNES: 2246872<br>Cod_IBGE: 4304903<br>Município: Casca<br>Região_da: 17<br>CRS: 06 CRS<br>Logradouro: RUA VITORINO MONTEIRO<br>Número_do: 755<br>Bairro: CENTRO<br>Latitude: -28.56653<br>Longitude: -51.976172<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2246872.0,4304903.0,Casca,17.0,06 CRS,RUA VITORINO MONTEIRO,755.0,CENTRO,-28.56653,-51.976172,Nao
ASSOCIACAO HOSPITALAR DE CARIDADE BENEFICENTE SAO MIGUEL,"{""@type"":""html"",""value"":""Código_CNES: 2259877<br>Cod_IBGE: 4319158<br>Município: Sao Miguel das Missões<br>Região_da: 11<br>CRS: 12 CRS<br>Logradouro: RUA SANTO ANGELO<br>Número_do: 519<br>Bairro: CENTRO<br>Latitude: -28.54649<br>Longitude: -54.550002<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2259877.0,4319158.0,Sao Miguel das Missões,11.0,12 CRS,RUA SANTO ANGELO,519.0,CENTRO,-28.54649,-54.550002,Nao
ASSOCIACAO PROTETORA HOSPITAL SAO FRANCISCO,"{""@type"":""html"",""value"":""Código_CNES: 2261081<br>Cod_IBGE: 4301503<br>Município: Augusto Pestana<br>Região_da: 13<br>CRS: 17 CRS<br>Logradouro: RUA DR OROZIMBO SAMPAIO<br>Número_do: 0<br>Bairro: CENTRO<br>Latitude: -28.51767<br>Longitude: -53.988815<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2261081.0,4301503.0,Augusto Pestana,13.0,17 CRS,RUA DR OROZIMBO SAMPAIO,0.0,CENTRO,-28.51767,-53.988815,Nao
ASSOCIACAO CARITATIVO LITERARIA SAO JOSE,"{""@type"":""html"",""value"":""Código_CNES: 2241048<br>Cod_IBGE: 4322509<br>Município: Vacaria<br>Região_da: 24<br>CRS: 05 CRS<br>Logradouro: RUA PINHEIRO MACHADO<br>Número_do: 448<br>Bairro: CENTRO<br>Latitude: -28.502108<br>Longitude: -50.935336<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2241048.0,4322509.0,Vacaria,24.0,05 CRS,RUA PINHEIRO MACHADO,448.0,CENTRO,-28.502108,-50.935336,Nao
HOSPITAL BENEFICENCIA ALTO JACUI,"{""@type"":""html"",""value"":""Código_CNES: 2246910<br>Cod_IBGE: 4312658<br>Município: Nao-Me-Toque<br>Região_da: 17<br>CRS: 06 CRS<br>Logradouro: AV DR WALDOMIRO GRAEFF<br>Número_do: 810<br>Bairro: CENTRO<br>Latitude: -28.460816<br>Longitude: -52.821731<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2246910.0,4312658.0,Nao-Me-Toque,17.0,06 CRS,AV DR WALDOMIRO GRAEFF,810.0,CENTRO,-28.460816,-52.821731,Nao
CONGREGACAO DE NOSSA SENHORA,"{""@type"":""html"",""value"":""Código_CNES: 2246902<br>Cod_IBGE: 4312658<br>Município: Nao-Me-Toque<br>Região_da: 17<br>CRS: 06 CRS<br>Logradouro: RUA CEL ALBERTO SCHMIDT<br>Número_do: 515<br>Bairro: CENTRO<br>Latitude: -28.459835<br>Longitude: -52.823312<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2246902.0,4312658.0,Nao-Me-Toque,17.0,06 CRS,RUA CEL ALBERTO SCHMIDT,515.0,CENTRO,-28.459835,-52.823312,Nao
